hour,DE11,DE12,DE13,DE14,DE21,DE22,DE23,DE24,DE25,DE26,DE27,DE30,DE40,DE50,DE60,DE71,DE72,DE73,DE80,DE91,DE92,DE93,DE94,DEA1,DEA2,DEA3,DEA4,DEA5,DEB1,DEB2,DEB3,DEC0,DED2,DED4,DED5,DEE0,DEF0,DEG0
8258,1.542241179,1.629359683,1.629359683,1.542241179,1.542241179,1.542241179,1.615185304,1.615185304,1.542241179,1.542241179,1.542241179,1.360505105,1.360505105,1.305713777,1.459427887,1.504743005,1.615185304,1.23523253,1.360505105,1.459427887,1.459427887,1.459427887,1.305713777,1.504743005,1.504743005,1.504743005,1.23523253,1.504743005,1.504743005,1.629359683,1.504743005,1.504743005,1.360505105,1.360505105,1.360505105,1.360505105,1.459427887,1.259077039
8259,1.579353935,1.634166054,1.634166054,1.579353935,1.579353935,1.579353935,1.615185304,1.615185304,1.579353935,1.579353935,1.579353935,1.372199991,1.372199991,1.334622569,1.442156551,1.499793193,1.615185304,1.24405562,1.372199991,1.442156551,1.442156551,1.442156551,1.334622569,1.499793193,1.499793193,1.499793193,1.24405562,1.499793193,1.499793193,1.634166054,1.499793193,1.499793193,1.372199991,1.372199991,1.372199991,1.372199991,1.442156551,1.259077039
8260,1.546364819,1.6101342,1.6101342,1.546364819,1.546364819,1.546364819,1.652967416,1.652967416,1.546364819,1.546364819,1.546364819,1.368301696,1.368301696,1.358713229,1.429203049,1.509692818,1.652967416,1.248467164,1.368301696,1.429203049,1.429203049,1.429203049,1.358713229,1.509692818,1.509692818,1.509692818,1.248467164,1.509692818,1.509692818,1.6101342,1.509692818,1.509692818,1.368301696,1.368301696,1.368301696,1.368301696,1.429203049,1.253895652
8261,1.608219412,1.624553312,1.624553312,1.608219412,1.608219412,1.608219412,1.648244652,1.648244652,1.608219412,1.608219412,1.608219412,1.376098287,1.376098287,1.377985757,1.450792219,1.519592443,1.648244652,1.248467164,1.376098287,1.450792219,1.450792219,1.450792219,1.377985757,1.519592443,1.519592443,1.519592443,1.248467164,1.519592443,1.519592443,1.624553312,1.519592443,1.519592443,1.376098287,1.376098287,1.376098287,1.376098287,1.450792219,1.259077039
8262,1.62059033,1.653391537,1.653391537,1.62059033,1.62059033,1.62059033,1.638799124,1.638799124,1.62059033,1.62059033,1.62059033,1.372199991,1.372199991,1.382803889,1.411931713,1.549291318,1.638799124,1.252878709,1.372199991,1.411931713,1.411931713,1.411931713,1.382803889,1.549291318,1.549291318,1.549291318,1.252878709,1.549291318,1.549291318,1.653391537,1.549291318,1.549291318,1.372199991,1.372199991,1.372199991,1.372199991,1.411931713,1.279802587
8263,1.653579446,1.682229761,1.682229761,1.653579446,1.653579446,1.653579446,1.638799124,1.638799124,1.653579446,1.653579446,1.653579446,1.368301696,1.368301696,1.402076417,1.386024709,1.450295068,1.638799124,1.257290254,1.368301696,1.386024709,1.386024709,1.386024709,1.402076417,1.450295068,1.450295068,1.450295068,1.257290254,1.450295068,1.450295068,1.682229761,1.450295068,1.450295068,1.368301696,1.368301696,1.368301696,1.368301696,1.386024709,1.279802587
8264,1.632961249,1.658197907,1.658197907,1.632961249,1.632961249,1.632961249,1.65769018,1.65769018,1.632961249,1.632961249,1.632961249,1.376098287,1.376098287,1.382803889,1.386024709,1.519592443,1.65769018,1.248467164,1.376098287,1.386024709,1.386024709,1.386024709,1.382803889,1.519592443,1.519592443,1.519592443,1.248467164,1.519592443,1.519592443,1.658197907,1.519592443,1.519592443,1.376098287,1.376098287,1.376098287,1.376098287,1.386024709,1.295346748
8265,1.616466691,1.614940571,1.614940571,1.616466691,1.616466691,1.616466691,1.624630832,1.624630832,1.616466691,1.616466691,1.616466691,1.372199991,1.372199991,1.363531361,1.364435539,1.539391693,1.624630832,1.239644075,1.372199991,1.364435539,1.364435539,1.364435539,1.363531361,1.539391693,1.539391693,1.539391693,1.239644075,1.539391693,1.539391693,1.614940571,1.539391693,1.539391693,1.372199991,1.372199991,1.372199991,1.372199991,1.364435539,1.321253683
8266,1.5339939,1.542845009,1.542845009,1.5339939,1.5339939,1.5339939,1.544343843,1.544343843,1.5339939,1.5339939,1.5339939,1.360505105,1.360505105,1.363531361,1.342846369,1.524542255,1.544343843,1.24405562,1.360505105,1.342846369,1.342846369,1.342846369,1.363531361,1.524542255,1.524542255,1.524542255,1.24405562,1.524542255,1.524542255,1.542845009,1.524542255,1.524542255,1.360505105,1.360505105,1.360505105,1.360505105,1.342846369,1.32643507
8267,1.430902912,1.494781302,1.494781302,1.430902912,1.430902912,1.430902912,1.449888562,1.449888562,1.430902912,1.430902912,1.430902912,1.360505105,1.360505105,1.358713229,1.334210701,1.499793193,1.449888562,1.24405562,1.360505105,1.334210701,1.334210701,1.334210701,1.358713229,1.499793193,1.499793193,1.499793193,1.24405562,1.499793193,1.499793193,1.494781302,1.499793193,1.499793193,1.360505105,1.360505105,1.360505105,1.360505105,1.334210701,1.336797844
8268,1.402037436,1.437104853,1.437104853,1.402037436,1.402037436,1.402037436,1.360156045,1.360156045,1.402037436,1.402037436,1.402037436,1.352708514,1.352708514,1.339440701,1.316939365,1.445345255,1.360156045,1.23523253,1.352708514,1.316939365,1.316939365,1.316939365,1.339440701,1.445345255,1.445345255,1.445345255,1.23523253,1.445345255,1.445345255,1.437104853,1.445345255,1.445345255,1.352708514,1.352708514,1.352708514,1.352708514,1.316939365,1.347160618
8269,1.36904832,1.393847516,1.393847516,1.36904832,1.36904832,1.36904832,1.312928405,1.312928405,1.36904832,1.36904832,1.36904832,1.35660681,1.35660681,1.329804437,1.29966803,1.43544563,1.312928405,1.221997896,1.35660681,1.29966803,1.29966803,1.29966803,1.329804437,1.43544563,1.43544563,1.43544563,1.221997896,1.43544563,1.43544563,1.393847516,1.43544563,1.43544563,1.35660681,1.35660681,1.35660681,1.35660681,1.29966803,1.367886166
8270,1.319564645,1.369815663,1.369815663,1.319564645,1.319564645,1.319564645,1.270423528,1.270423528,1.319564645,1.319564645,1.319564645,1.372199991,1.372199991,1.320168173,1.291032362,1.440395443,1.270423528,1.23523253,1.372199991,1.291032362,1.291032362,1.291032362,1.320168173,1.440395443,1.440395443,1.440395443,1.23523253,1.440395443,1.440395443,1.369815663,1.440395443,1.440395443,1.372199991,1.372199991,1.372199991,1.372199991,1.291032362,1.352342005
8271,1.352553761,1.398653887,1.398653887,1.352553761,1.352553761,1.352553761,1.275146292,1.275146292,1.352553761,1.352553761,1.352553761,1.395589764,1.395589764,1.324986305,1.286714528,1.499793193,1.275146292,1.248467164,1.395589764,1.286714528,1.286714528,1.286714528,1.324986305,1.499793193,1.499793193,1.499793193,1.248467164,1.499793193,1.499793193,1.398653887,1.499793193,1.499793193,1.395589764,1.395589764,1.395589764,1.395589764,1.286714528,1.357523392
8272,1.377295599,1.427492111,1.427492111,1.377295599,1.377295599,1.377295599,1.322373933,1.322373933,1.377295599,1.377295599,1.377295599,1.434572718,1.434572718,1.334622569,1.286714528,1.440395443,1.322373933,1.248467164,1.434572718,1.286714528,1.286714528,1.286714528,1.334622569,1.440395443,1.440395443,1.440395443,1.248467164,1.440395443,1.440395443,1.427492111,1.440395443,1.440395443,1.434572718,1.434572718,1.434572718,1.434572718,1.286714528,1.362704779
8273,1.443273831,1.441911224,1.441911224,1.443273831,1.443273831,1.443273831,1.402660922,1.402660922,1.443273831,1.443273831,1.443273831,1.477453968,1.477453968,1.353895097,1.27807886,1.479993943,1.402660922,1.252878709,1.477453968,1.27807886,1.27807886,1.27807886,1.353895097,1.479993943,1.479993943,1.479993943,1.252878709,1.479993943,1.479993943,1.441911224,1.479993943,1.479993943,1.477453968,1.477453968,1.477453968,1.477453968,1.27807886,1.362704779
8274,1.484510226,1.441911224,1.441911224,1.484510226,1.484510226,1.484510226,1.454611326,1.454611326,1.484510226,1.484510226,1.484510226,1.504742036,1.504742036,1.358713229,1.282396694,1.465144505,1.454611326,1.24405562,1.504742036,1.282396694,1.282396694,1.282396694,1.358713229,1.465144505,1.465144505,1.465144505,1.24405562,1.465144505,1.465144505,1.441911224,1.465144505,1.465144505,1.504742036,1.504742036,1.504742036,1.504742036,1.282396694,1.362704779
8275,1.5339939,1.41787937,1.41787937,1.5339939,1.5339939,1.5339939,1.445165798,1.445165798,1.5339939,1.5339939,1.5339939,1.528131809,1.528131809,1.392440153,1.282396694,1.49484338,1.445165798,1.230820985,1.528131809,1.282396694,1.282396694,1.282396694,1.392440153,1.49484338,1.49484338,1.49484338,1.230820985,1.49484338,1.49484338,1.41787937,1.49484338,1.49484338,1.528131809,1.528131809,1.528131809,1.528131809,1.282396694,1.373067553
8276,1.554612098,1.389041145,1.389041145,1.554612098,1.554612098,1.554612098,1.464056854,1.464056854,1.554612098,1.554612098,1.554612098,1.524233513,1.524233513,1.387622021,1.295350196,1.489893568,1.464056854,1.226409441,1.524233513,1.295350196,1.295350196,1.295350196,1.387622021,1.489893568,1.489893568,1.489893568,1.226409441,1.489893568,1.489893568,1.389041145,1.489893568,1.489893568,1.524233513,1.524233513,1.524233513,1.524233513,1.295350196,1.367886166
8277,1.579353935,1.393847516,1.393847516,1.579353935,1.579353935,1.579353935,1.464056854,1.464056854,1.579353935,1.579353935,1.579353935,1.524233513,1.524233513,1.406894549,1.308303698,1.499793193,1.464056854,1.217586351,1.524233513,1.308303698,1.308303698,1.308303698,1.406894549,1.499793193,1.499793193,1.499793193,1.217586351,1.499793193,1.499793193,1.393847516,1.499793193,1.499793193,1.524233513,1.524233513,1.524233513,1.524233513,1.308303698,1.37824894
8278,1.53811754,1.393847516,1.393847516,1.53811754,1.53811754,1.53811754,1.45933409,1.45933409,1.53811754,1.53811754,1.53811754,1.524233513,1.524233513,1.430985209,1.29966803,1.484943755,1.45933409,1.221997896,1.524233513,1.29966803,1.29966803,1.29966803,1.430985209,1.484943755,1.484943755,1.484943755,1.221997896,1.484943755,1.484943755,1.393847516,1.484943755,1.484943755,1.524233513,1.524233513,1.524233513,1.524233513,1.29966803,1.341979231
8279,1.480386586,1.35539655,1.35539655,1.480386586,1.480386586,1.480386586,1.473502382,1.473502382,1.480386586,1.480386586,1.480386586,1.524233513,1.524233513,1.440621473,1.321257199,1.504743005,1.473502382,1.221997896,1.524233513,1.321257199,1.321257199,1.321257199,1.440621473,1.504743005,1.504743005,1.504743005,1.221997896,1.504743005,1.504743005,1.35539655,1.504743005,1.504743005,1.524233513,1.524233513,1.524233513,1.524233513,1.321257199,1.316072296
8280,1.480386586,1.345783809,1.345783809,1.480386586,1.480386586,1.480386586,1.516007259,1.516007259,1.480386586,1.480386586,1.480386586,1.528131809,1.528131809,1.464712133,1.334210701,1.569090568,1.516007259,1.226409441,1.528131809,1.334210701,1.334210701,1.334210701,1.464712133,1.569090568,1.569090568,1.569090568,1.226409441,1.569090568,1.569090568,1.345783809,1.569090568,1.569090568,1.528131809,1.528131809,1.528131809,1.528131809,1.334210701,1.305709522
8281,1.488633866,1.345783809,1.345783809,1.488633866,1.488633866,1.488633866,1.539621079,1.539621079,1.488633866,1.488633866,1.488633866,1.5359284,1.5359284,1.483984661,1.338528535,1.603739256,1.539621079,1.226409441,1.5359284,1.338528535,1.338528535,1.338528535,1.483984661,1.603739256,1.603739256,1.603739256,1.226409441,1.603739256,1.603739256,1.345783809,1.603739256,1.603739256,1.5359284,1.5359284,1.5359284,1.5359284,1.338528535,1.321253683
8282,1.484510226,1.369815663,1.369815663,1.484510226,1.484510226,1.484510226,1.534898315,1.534898315,1.484510226,1.484510226,1.484510226,1.5359284,1.5359284,1.479166529,1.321257199,1.603739256,1.534898315,1.230820985,1.5359284,1.321257199,1.321257199,1.321257199,1.479166529,1.603739256,1.603739256,1.603739256,1.230820985,1.603739256,1.603739256,1.369815663,1.603739256,1.603739256,1.5359284,1.5359284,1.5359284,1.5359284,1.321257199,1.336797844
8283,1.492757505,1.336171067,1.336171067,1.492757505,1.492757505,1.492757505,1.558512135,1.558512135,1.492757505,1.492757505,1.492757505,1.5359284,1.5359284,1.503257189,1.316939365,1.623538506,1.558512135,1.239644075,1.5359284,1.316939365,1.316939365,1.316939365,1.503257189,1.623538506,1.623538506,1.623538506,1.239644075,1.623538506,1.623538506,1.336171067,1.623538506,1.623538506,1.5359284,1.5359284,1.5359284,1.5359284,1.316939365,1.341979231
8284,1.496881145,1.340977438,1.340977438,1.496881145,1.496881145,1.496881145,1.553789371,1.553789371,1.496881145,1.496881145,1.496881145,1.524233513,1.524233513,1.493620925,1.29966803,1.598789443,1.553789371,1.248467164,1.524233513,1.29966803,1.29966803,1.29966803,1.493620925,1.598789443,1.598789443,1.598789443,1.248467164,1.598789443,1.598789443,1.340977438,1.598789443,1.598789443,1.524233513,1.524233513,1.524233513,1.524233513,1.29966803,1.357523392
8285,1.501004784,1.302526472,1.302526472,1.501004784,1.501004784,1.501004784,1.567957663,1.567957663,1.501004784,1.501004784,1.501004784,1.504742036,1.504742036,1.503257189,1.329892867,1.598789443,1.567957663,1.261701799,1.504742036,1.329892867,1.329892867,1.329892867,1.503257189,1.598789443,1.598789443,1.598789443,1.261701799,1.598789443,1.598789443,1.302526472,1.598789443,1.598789443,1.504742036,1.504742036,1.504742036,1.504742036,1.329892867,1.357523392
8286,1.496881145,1.28810736,1.28810736,1.496881145,1.496881145,1.496881145,1.582125955,1.582125955,1.496881145,1.496881145,1.496881145,1.477453968,1.477453968,1.479166529,1.368753373,1.613638881,1.582125955,1.266113343,1.477453968,1.368753373,1.368753373,1.368753373,1.479166529,1.613638881,1.613638881,1.613638881,1.266113343,1.613638881,1.613638881,1.28810736,1.613638881,1.613638881,1.477453968,1.477453968,1.477453968,1.477453968,1.368753373,1.352342005
8287,1.492757505,1.312139214,1.312139214,1.492757505,1.492757505,1.492757505,1.596294248,1.596294248,1.492757505,1.492757505,1.492757505,1.454064195,1.454064195,1.450257737,1.390342543,1.613638881,1.596294248,1.270524888,1.454064195,1.390342543,1.390342543,1.390342543,1.450257737,1.613638881,1.613638881,1.613638881,1.270524888,1.613638881,1.613638881,1.312139214,1.613638881,1.613638881,1.454064195,1.454064195,1.454064195,1.454064195,1.390342543,1.347160618
8288,1.496881145,1.35059018,1.35059018,1.496881145,1.496881145,1.496881145,1.624630832,1.624630832,1.496881145,1.496881145,1.496881145,1.442369309,1.442369309,1.416530813,1.411931713,1.618588693,1.624630832,1.270524888,1.442369309,1.411931713,1.411931713,1.411931713,1.416530813,1.618588693,1.618588693,1.618588693,1.270524888,1.618588693,1.618588693,1.35059018,1.618588693,1.618588693,1.442369309,1.442369309,1.442369309,1.442369309,1.411931713,1.352342005
8289,1.505128424,1.35059018,1.35059018,1.505128424,1.505128424,1.505128424,1.525452787,1.525452787,1.505128424,1.505128424,1.505128424,1.430674423,1.430674423,1.406894549,1.424885215,1.643337756,1.525452787,1.266113343,1.430674423,1.424885215,1.424885215,1.424885215,1.406894549,1.643337756,1.643337756,1.643337756,1.266113343,1.643337756,1.643337756,1.35059018,1.643337756,1.643337756,1.430674423,1.430674423,1.430674423,1.430674423,1.424885215,1.357523392
8290,1.496881145,1.326558326,1.326558326,1.496881145,1.496881145,1.496881145,1.449888562,1.449888562,1.496881145,1.496881145,1.496881145,1.446267605,1.446267605,1.430985209,1.368753373,1.623538506,1.449888562,1.257290254,1.446267605,1.368753373,1.368753373,1.368753373,1.430985209,1.623538506,1.623538506,1.623538506,1.257290254,1.623538506,1.623538506,1.326558326,1.623538506,1.623538506,1.446267605,1.446267605,1.446267605,1.446267605,1.368753373,1.341979231
8291,1.488633866,1.249656394,1.249656394,1.488633866,1.488633866,1.488633866,1.345987753,1.345987753,1.488633866,1.488633866,1.488633866,1.446267605,1.446267605,1.450257737,1.286714528,1.603739256,1.345987753,1.24405562,1.446267605,1.286714528,1.286714528,1.286714528,1.450257737,1.603739256,1.603739256,1.603739256,1.24405562,1.603739256,1.603739256,1.249656394,1.603739256,1.603739256,1.446267605,1.446267605,1.446267605,1.446267605,1.286714528,1.32643507
8292,1.492757505,1.187173574,1.187173574,1.492757505,1.492757505,1.492757505,1.260978,1.260978,1.492757505,1.492757505,1.492757505,1.438471014,1.438471014,1.450257737,1.208993516,1.593839631,1.260978,1.239644075,1.438471014,1.208993516,1.208993516,1.208993516,1.450257737,1.593839631,1.593839631,1.593839631,1.239644075,1.593839631,1.593839631,1.187173574,1.593839631,1.593839631,1.438471014,1.438471014,1.438471014,1.438471014,1.208993516,1.321253683
8293,1.480386586,1.153528979,1.153528979,1.480386586,1.480386586,1.480386586,1.242086944,1.242086944,1.480386586,1.480386586,1.480386586,1.434572718,1.434572718,1.455075869,1.208993516,1.574040381,1.242086944,1.217586351,1.434572718,1.208993516,1.208993516,1.208993516,1.455075869,1.574040381,1.574040381,1.574040381,1.217586351,1.574040381,1.574040381,1.153528979,1.574040381,1.574040381,1.434572718,1.434572718,1.434572718,1.434572718,1.208993516,1.310890909
8294,1.472139307,1.177560833,1.177560833,1.472139307,1.472139307,1.472139307,1.227918652,1.227918652,1.472139307,1.472139307,1.472139307,1.430674423,1.430674423,1.440621473,1.217629184,1.549291318,1.227918652,1.226409441,1.430674423,1.217629184,1.217629184,1.217629184,1.440621473,1.549291318,1.549291318,1.549291318,1.226409441,1.549291318,1.549291318,1.177560833,1.549291318,1.549291318,1.430674423,1.430674423,1.430674423,1.430674423,1.217629184,1.300528135
8295,1.472139307,1.191979945,1.191979945,1.472139307,1.472139307,1.472139307,1.275146292,1.275146292,1.472139307,1.472139307,1.472139307,1.434572718,1.434572718,1.392440153,1.291032362,1.549291318,1.275146292,1.230820985,1.434572718,1.291032362,1.291032362,1.291032362,1.392440153,1.549291318,1.549291318,1.549291318,1.230820985,1.549291318,1.549291318,1.191979945,1.549291318,1.549291318,1.434572718,1.434572718,1.434572718,1.434572718,1.291032362,1.284983974
8296,1.472139307,1.268881877,1.268881877,1.472139307,1.472139307,1.472139307,1.345987753,1.345987753,1.472139307,1.472139307,1.472139307,1.4501659,1.4501659,1.373167625,1.321257199,1.544341505,1.345987753,1.239644075,1.4501659,1.321257199,1.321257199,1.321257199,1.373167625,1.544341505,1.544341505,1.544341505,1.239644075,1.544341505,1.544341505,1.268881877,1.544341505,1.544341505,1.4501659,1.4501659,1.4501659,1.4501659,1.321257199,1.284983974
8297,1.472139307,1.365009292,1.365009292,1.472139307,1.472139307,1.472139307,1.38849263,1.38849263,1.472139307,1.472139307,1.472139307,1.457962491,1.457962491,1.349076965,1.338528535,1.53444188,1.38849263,1.239644075,1.457962491,1.338528535,1.338528535,1.338528535,1.349076965,1.53444188,1.53444188,1.53444188,1.239644075,1.53444188,1.53444188,1.365009292,1.53444188,1.53444188,1.457962491,1.457962491,1.457962491,1.457962491,1.338528535,1.295346748
